nama_klien,no_telp,lokasi,alamat_email,age,job,marital,education,default,housing,loan,contact,month,day,poutcome,duration,campaign,day_since_last_contact,previous,employment_variation_rate,consumer_price_index,consumer_confidence_index,euribor_3m_rate,number_of_employees,probabilitas,probabilitas_persen,prediksi
"drg. Endah Pradipta, M.Kom.",(0140) 870 2076,Parepare,purnawaticapa@example.net,0.0937020011467144,1,1,1,0,1,0,1,4,3,1,1.826708754709071,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7165269982187789,0.8452029376273967,0.44322476,44.32,1
Halima Hutasoit,(099) 369-6379,Sibolga,gaimanmelani@example.org,-1.2498098445615076,0,1,3,0,0,0,0,6,2,0,-0.05523833466120294,-0.5659814047396018,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3579241472546708,-0.9402266762132159,0.01238403,1.24,0
Soleh Pertiwi,0822383921,Kendari,kawaca01@example.org,-0.3861236580347934,10,1,1,0,1,0,0,7,2,0,-0.8188152274794698,-0.20501363326314823,-0.1640410963977883,1.6707679037426684,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.26220028820402647,0.3981535071851323,3.4937453e-05,0.0,0
Ina Siregar,+62 (023) 317 5373,Lhokseumawe,vwijayanti@example.org,-1.2498098445615076,1,2,2,0,0,0,0,3,1,1,0.22242598999998503,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7718764451241293,0.8452029376273967,0.002948392,0.29,0
"H. Gada Hariyah, M.Pd",085 943 1711,Salatiga,rhutagalung@example.net,1.1493184513460317,4,1,6,0,0,0,0,3,4,1,-0.5372944538646542,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7736061153399216,0.8452029376273967,0.0010698182,0.11,0
"R.A. Nadia Nashiruddin, S.Pt",+62 (0493) 345 1654,Jambi,balanuraini@example.org,0.47756252849192066,1,1,0,0,1,0,1,6,2,1,0.0681680318548806,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7142207712643894,0.3317189169026884,0.00093193335,0.09,0
"Cut Elma Wijaya, S.Psi",+62-013-460-7920,Banjar,taswirsitompul@example.com,1.533178978691238,3,1,0,0,0,0,0,3,3,1,-0.7031217588706415,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7724530018627269,0.8452029376273967,4.125994e-05,0.0,0
Ajimat Hardiansyah,+62-429-319-1281,Tarakan,mustofarusman@example.net,-1.153844712725206,9,0,6,0,0,0,1,6,0,1,-0.2519172312962111,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.0007915376,0.08,0
"R. Fitria Kuswandari, S.I.Kom",+62 (335) 014 2275,Blitar,ozynasyidah@example.com,0.3815973966556191,0,1,6,0,1,0,1,4,4,1,0.23785178581449545,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7712998883855318,0.8452029376273967,0.0015495054,0.15,0
"Bakiman Latupono, S.H.",+62 (0361) 644-2336,Blitar,citra29@example.net,-0.7699841853799997,2,1,6,0,0,0,0,7,3,1,-0.7146911057315244,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.30659515707602636,0.3981535071851323,0.00019830519,0.02,0
Eva Yolanda,+62 (81) 634-4023,Banda Aceh,lailasarianom@example.org,-0.3861236580347934,1,1,6,0,0,0,1,6,3,1,-0.005104498264044,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3435102287897358,-0.9402266762132159,0.04440847,4.44,0
Malika Latupono,+62-703-429-0735,Pekanbaru,heryantolatupono@example.com,1.3412487150186347,5,0,5,0,1,0,0,6,1,1,-0.826528125386725,1.960792995595573,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3706083955038135,-0.9402266762132159,2.495828e-05,0.0,0
Gandewa Andriani,+62 (303) 185-7989,Sungai Penuh,novitasariwakiman@example.org,0.47756252849192066,7,2,3,0,0,0,1,4,3,1,0.7121950071106916,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7165269982187789,0.8452029376273967,0.013844437,1.38,0
Yessi Pradipta,+62-001-486-2496,Medan,ipurnawati@example.net,1.533178978691238,9,0,5,0,1,0,0,1,0,1,-0.41388808734857074,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7753357855557139,0.8452029376273967,0.0003908829,0.04,0
Pardi Mandala,+62-51-531-1798,Pekanbaru,novitasaricahya@example.net,1.725109242363841,1,1,0,0,0,0,1,4,0,1,0.26099047953626114,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7643812075223632,0.8452029376273967,0.00798222,0.8,0
Satya Astuti,+62-0470-050-1883,Padangpanjang,dpradipta@example.com,1.9170395060364442,5,1,5,0,0,1,0,8,4,0,-0.3406155572296461,-0.20501363326314823,-0.1640410963977883,1.6707679037426684,-0.7523582853291328,1.7712728333845096,-1.9440963398026652,-1.4864962999618914,-2.815619797727968,0.01443476,1.44,0
Salimah Widodo,+62 (003) 102-8416,Kota Administrasi Jakarta Barat,mulyasudiati@example.net,-0.3861236580347934,9,0,5,0,1,0,0,7,2,1,-0.3946058425804327,0.5169219096897588,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.26220028820402647,0.3981535071851323,0.0007490883,0.07,0
Fitriani Hidayanto,+62 (011) 934 6681,Sukabumi,suryonocawisono@example.org,0.6694927921645238,4,1,0,0,1,0,1,6,1,1,-0.1516495585018932,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7130676577871943,0.3317189169026884,0.0018798028,0.19,0
dr. Luis Budiman,+62 (0787) 733 7335,Depok,siregaremil@example.net,0.0937020011467144,9,2,6,0,0,0,0,3,2,1,-0.27891237397160434,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.773029558601324,0.8452029376273967,0.0002212214,0.02,0
"Wira Situmorang, S.H.",(097) 038 0252,Solok,waluyoaurora@example.net,-0.002263130689587167,9,1,5,0,0,0,1,4,3,1,-0.7609684931750557,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7165269982187789,0.8452029376273967,3.274068e-05,0.0,0
"Dr. Zelaya Pratiwi, M.Ak",+62-013-539-0210,Batam,legawa19@example.com,0.0937020011467144,1,2,1,0,1,0,0,3,4,1,-0.4485961279312192,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.770146774908337,0.8452029376273967,0.0005524397,0.06,0
Kasusra Sirait,0823111255,Tangerang,pranawanurdiyanti@example.org,0.861423055837127,1,1,0,0,1,0,1,6,0,1,0.9474383932819758,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.06303837,6.3,0
Dr. Tantri Ardianto,+62 (84) 763-1086,Palopo,ika25@example.org,-0.1941933943621903,3,2,3,0,1,0,0,5,0,2,0.6312095790845117,-0.5659814047396018,7.248412923666452,1.6707679037426684,-1.1979683191768131,-0.3571146058859192,1.23234449864175,-1.7136596549692673,-2.19141145986587,0.97823095,97.82,1
H. Raden Situmorang,+62 (82) 999-2133,Palembang,cagaksaefullah@example.net,-0.09822826252588873,1,2,3,0,1,0,0,3,3,1,-0.48716061746749534,1.238857452642666,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7724530018627269,0.8452029376273967,2.7679072e-05,0.0,0
"Sutan Anom Wulandari, S.E.",+62-0204-257-6136,Batam,capa50@example.net,-0.6740190535436982,4,1,3,0,1,1,1,4,4,1,-0.7493991463141728,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7712998883855318,0.8452029376273967,4.489522e-06,0.0,0
"Elisa Haryanto, S.Psi",0874140208,Cimahi,cmandasari@example.net,0.47756252849192066,0,1,3,0,0,0,1,6,3,1,-0.35989780199778415,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7119145443099996,0.3317189169026884,0.00076286006,0.08,0
"R.M. Mustika Simanjuntak, M.Pd",0871908421,Payakumbuh,dnasyidah@example.net,-0.09822826252588873,10,1,6,0,0,1,0,1,1,1,-0.6722701672416206,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7747592288171163,0.8452029376273967,0.00016436167,0.02,0
"Ghani Pratiwi, M.Farm",+62 (014) 816-3207,Tanjungpinang,damanikjulia@example.org,0.6694927921645238,1,1,5,0,1,0,1,6,4,1,-0.4910170664211229,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7119145443099996,0.3317189169026884,0.00081297685,0.08,0
Drs. Empluk Saefullah,(0691) 654 0912,Cimahi,inatsir@example.net,0.5735276603282222,2,1,6,0,1,0,1,6,0,1,-0.3791800467659222,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.00024124177,0.02,0
"Puti Carla Hariyah, M.Farm",+62 (0278) 794-8743,Malang,zaenab15@example.net,-0.7699841853799997,0,2,6,0,1,0,0,4,1,1,-0.020530294078554442,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.8982126580803107,-1.0585150120091393,-0.06416196602943959,-1.3579241472546708,-1.2571750340190375,0.74912727,74.91,1
Ajeng Sihotang,+62 (000) 639-4135,Parepare,vivi19@example.net,1.3412487150186347,3,0,0,0,1,1,0,3,1,1,-0.6954088609633863,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.773029558601324,0.8452029376273967,8.52989e-05,0.01,0
Jumari Novitasari,+62-012-449-8765,Cilegon,marganahartati@example.net,1.1493184513460317,4,1,6,0,0,0,0,6,0,2,0.5617934979192147,-0.20501363326314823,6.507167521660028,1.6707679037426684,-1.1979683191768131,0.5187721081645018,0.10870556259338508,-1.693480169118358,-2.19141145986587,0.95377505,95.38,1
Dr. Jagaraga Oktaviani,(038) 830-7296,Balikpapan,irwansaefullah@example.org,-1.4417401082341106,0,2,6,0,0,0,0,6,3,0,-0.6876959630561311,-0.5659814047396018,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3579241472546708,-0.9402266762132159,0.018786732,1.88,0
Drs. Niyaga Pangestu,+62 (80) 014 4651,Banjarmasin,kmardhiyah@example.org,0.2856322648193175,6,1,3,0,1,0,0,0,4,1,2.4823050768257646,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-0.865025244802721,-1.4254937539341896,-1.254720491045736,-0.9402266762132159,0.712043,71.2,1
R. Gasti Iswahyudi,+62 (34) 201-2217,Pontianak,kuswandariicha@example.org,1.533178978691238,1,1,6,0,1,0,1,8,3,1,-0.7879636358504489,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,0.3840203060028948,0.022271798281972743,0.7764888990329086,0.3981535071851323,0.17450488,17.45,0
"Drs. Padma Permadi, M.M.",+62-080-574-7289,Bau-Bau,cawisadi99@example.org,-0.9619144490526028,0,2,6,0,1,0,0,1,1,1,-0.5951411881690685,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7747592288171163,0.8452029376273967,0.0001551033,0.02,0
"Kenari Widiastuti, M.M.",+62 (961) 908 2941,Parepare,ithamrin@example.net,0.7654579240008254,9,0,5,0,1,1,1,6,0,1,-0.16707535431640363,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.0005442221,0.05,0
Kasusra Gunawan,+62 (027) 570-1899,Bandar Lampung,gjanuar@example.org,-0.6740190535436982,0,2,6,0,0,0,0,7,2,1,0.12601476615929477,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.26220028820402647,0.3981535071851323,0.10286839,10.29,0
Eva Mandasari,+62 (0773) 065-1330,Subulussalam,leo46@example.org,-0.8659493172163013,0,1,6,0,0,0,0,6,4,1,-0.8920877575983944,0.8778896811662124,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3492757961757096,-0.9402266762132159,5.646637e-05,0.01,0
Mahesa Iswahyudi,+62 (273) 818 0573,Kota Administrasi Jakarta Utara,jailanimarsudi@example.com,-0.09822826252588873,9,1,6,0,1,1,0,7,2,1,-0.8342410232939803,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.26220028820402647,0.3981535071851323,9.5470255e-05,0.01,0
Umaya Pratama,(079) 765 9765,Banda Aceh,suryonomichelle@example.org,1.6291441105275395,5,1,6,0,0,0,1,6,3,1,-0.20563984385267975,1.960792995595573,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.0003147082,0.03,0
"Tgk. Kania Suartini, S.H.",+62 (094) 358 3191,Kupang,ylazuardi@example.com,0.2856322648193175,0,0,3,0,0,0,1,6,1,1,0.20314374523184697,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7130676577871943,0.3317189169026884,0.0013813614,0.14,0
"Rama Dabukke, S.Kom",(029) 719 7233,Surabaya,gandi48@example.net,-2.113496031088222,8,2,3,0,0,0,0,7,0,0,-0.00896094721767161,-0.20501363326314823,5.02467671764718,3.691096763322716,-2.216505539400082,-1.6009773950699349,2.2479412293008476,-1.6761834669604363,-2.0696147110147245,0.46533805,46.53,1
"Ir. Reza Puspasari, S.Pt",+62 (39) 140 3636,Mojokerto,pmaryadi@example.com,0.6694927921645238,4,1,3,0,1,0,0,7,4,1,-0.6645572693343654,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.2875687847023124,0.3981535071851323,7.6655e-05,0.01,0
Karma Hutagalung,+62 (94) 678-2774,Solok,fmaheswara@example.org,-0.482088789871095,7,2,3,0,1,0,0,6,4,0,-0.282768822925232,-0.20501363326314823,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3492757961757096,-0.9402266762132159,0.0035767644,0.36,0
Asmuni Napitupulu,+62 (154) 057-9109,Kota Administrasi Jakarta Timur,cinthiausamah@example.org,-0.5780539217073966,0,2,3,0,1,0,1,6,4,1,-0.2287785375744454,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.00022617845,0.02,0
Genta Putra,(0705) 121-1355,Makassar,riyantibagiya@example.org,-0.482088789871095,0,2,6,0,0,0,0,7,2,1,0.1414405619738052,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.26220028820402647,0.3981535071851323,0.023697754,2.37,0
"Cahyo Prabowo, S.Gz",(0969) 759 2597,Kota Administrasi Jakarta Barat,cornelia13@example.org,-1.2498098445615076,9,1,5,0,0,0,0,6,2,0,0.34197590756244095,-0.20501363326314823,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3227541862002292,-0.9402266762132159,0.02056237,2.06,0
Sadina Wijaya,+62 (513) 487 5153,Surabaya,xwibisono@example.com,-0.3861236580347934,8,2,2,0,1,0,1,6,1,1,-0.00896094721767161,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.0009785985,0.1,0
Jati Hassanah,+62 (57) 223-1177,Lubuklinggau,cahyadi06@example.com,1.8210743742001425,5,1,5,0,1,1,0,4,1,1,4.634203592949971,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.8982126580803107,-1.0585150120091393,-0.06416196602943959,-1.3579241472546708,-1.2571750340190375,0.45938393,45.94,1
Bambang Suryono,082 511 9585,Tanjungpinang,gsiregar@example.com,0.47756252849192066,2,1,6,0,0,0,0,7,2,1,0.16457925569557086,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.26220028820402647,0.3981535071851323,0.1211958,12.12,0
"Carla Melani, S.Kom",+62-0713-965-4555,Ternate,hasim96@example.org,-0.1941933943621903,0,1,3,0,1,1,0,1,1,1,-0.649131473519855,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7747592288171163,0.8452029376273967,0.00016372192,0.02,0
"KH. Daru Wibowo, S.Farm",+62-313-843-0660,Kendari,halim18@example.org,1.05335331950973,1,1,2,0,1,0,1,6,1,1,2.1352246709992797,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.35034853,35.03,1
Shakila Halim,(0711) 243 8158,Kota Administrasi Jakarta Selatan,winarsihendah@example.org,-0.6740190535436982,0,1,6,0,0,0,0,3,0,1,0.1800050515100813,2.68272853854848,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.770146774908337,0.8452029376273967,0.008023125,0.8,0
Cakrawangsa Mustofa,+62 (031) 812-6798,Kota Administrasi Jakarta Pusat,natsirpadmi@example.net,-0.09822826252588873,1,1,2,0,0,0,1,6,2,1,0.1028760724375291,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7113379875714025,0.3317189169026884,0.0028371597,0.28,0
Ir. Waluyo Waluyo,(024) 474-8235,Pematangsiantar,winarsihirma@example.net,-0.8659493172163013,2,2,1,0,1,0,1,4,0,1,-0.9499344919028085,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7712998883855318,0.8452029376273967,7.805408e-06,0.0,0
Faizah Jailani,+62 (0994) 087-1880,Kendari,uwahyudin@example.org,-1.0578795808889043,9,2,6,0,1,1,0,3,4,1,-0.35604135304415657,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7736061153399216,0.8452029376273967,0.00011098932,0.01,0
Zulaikha Maryati,085 133 6578,Salatiga,amimaryati@example.org,1.725109242363841,3,1,0,0,1,0,0,3,4,1,1.4642025530680756,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7736061153399216,0.8452029376273967,0.18789195,18.79,0
Ir. Puji Wijaya,+62 (01) 138-4193,Probolinggo,cagak77@example.org,1.2452835831823332,1,1,0,0,1,0,0,0,0,1,0.3226936627943029,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-0.865025244802721,-1.4254937539341896,-1.2777827605896321,-0.9402266762132159,0.08887578,8.89,0
"dr. Jail Prayoga, S.Ked",088 061 5191,Parepare,oandriani@example.com,-0.5780539217073966,9,0,5,0,1,0,0,0,4,1,-0.46016547479210207,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-0.865025244802721,-1.4254937539341896,-1.272017193203658,-0.9402266762132159,0.25448278,25.45,0
Kurnia Firmansyah,+62 (085) 647 0443,Surabaya,ella59@example.net,0.9573881876734285,3,1,0,0,1,0,1,7,3,1,-0.4177445363021983,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.30659515707602636,0.3981535071851323,0.0015125984,0.15,0
Makuta Purnawati,+62-54-691-8102,Sungai Penuh,setiawanpraba@example.net,-0.5780539217073966,0,1,6,0,0,0,0,6,1,1,-0.005104498264044,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3388977748809565,-0.9402266762132159,0.046941895,4.69,0
Garan Prakasa,+62 (041) 207 5220,Metro,nalar59@example.com,0.9573881876734285,1,1,2,0,1,1,0,1,1,1,-0.7339733504996624,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7736061153399216,0.8452029376273967,5.8432295e-05,0.01,0
Hendri Safitri,+62-994-456-4426,Tangerang Selatan,salman75@example.net,-0.482088789871095,1,0,0,0,0,0,0,7,2,0,-0.23649143548170062,0.5169219096897588,-0.1640410963977883,1.6707679037426684,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.26220028820402647,0.3981535071851323,0.0022302787,0.22,0
"Drs. Farah Nurdiyanti, S.IP",+62 (10) 359 2367,Gorontalo,vsudiati@example.net,1.8210743742001425,9,2,5,0,1,0,0,7,0,1,-0.047525436753947714,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.2304896675811696,0.3981535071851323,0.015797189,1.58,0
Karimah Hassanah,+62-43-605-0644,Mataram,megantaradarimin@example.com,0.7654579240008254,0,0,6,0,0,0,0,1,3,1,-0.7725378400359385,0.8778896811662124,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7747592288171163,0.8452029376273967,3.5218884e-05,0.0,0
drg. Ina Wijayanti,+62 (098) 916-7357,Palembang,karsanajmudin@example.net,1.1493184513460317,2,2,6,0,1,0,0,7,1,1,-0.6992653099170139,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.32850431314272777,0.3981535071851323,0.00044271193,0.04,0
Hana Thamrin,+62 (0539) 485 4144,Sungai Penuh,umaya36@example.net,2.4928302970542537,5,1,0,0,0,1,0,4,4,1,0.23399533686086785,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-1.1343097429128588,0.8280102182533097,0.15192244474909203,-1.645625959814774,-2.42808468774706,0.6075006,60.75,1
Gina Simanjuntak,(0653) 637 2313,Palembang,unapitupulu@example.org,0.9573881876734285,3,0,3,0,0,0,0,7,4,0,-0.47173482165298486,-0.20501363326314823,-0.1640410963977883,1.6707679037426684,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.2875687847023124,0.3981535071851323,0.00048899057,0.05,0
Karna Wijayanti,(032) 860-1023,Padang,galih81@example.com,-0.8659493172163013,9,1,6,0,1,0,0,7,4,1,-0.5180122090965162,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,-0.11577252268958951,-0.649076843902718,-0.32346325896367817,0.2875687847023124,0.3981535071851323,0.0001817878,0.02,0
Rahmi Mulyani,+62 (07) 534-8272,Palangkaraya,irsadutami@example.org,0.18966713298301596,5,1,0,0,0,0,1,6,3,1,-0.4370267810703364,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7124911010485971,0.3317189169026884,0.00189179,0.19,0
Harsana Puspasari,080 876 6953,Parepare,tfujiati@example.org,3.1645862199083643,5,1,0,0,1,0,1,8,4,1,-0.282768822925232,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-2.216505539400082,-1.9775914062395463,2.9394113437921496,-1.6704178995744623,-2.0696147110147245,0.029212965,2.92,0
Sarah Widodo,+62-303-727-9089,Pagaralam,cakrajiyahidayanto@example.com,-1.4417401082341106,1,2,2,0,1,0,0,3,4,1,0.7083385581570639,-0.20501363326314823,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7736061153399216,0.8452029376273967,0.016137186,1.61,0
Cindy Gunawan,084 267 0048,Lhokseumawe,daliman18@example.com,0.7654579240008254,9,1,3,0,1,0,0,1,1,1,1.745723326682891,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-1.8982126580803107,-2.374936463895559,1.9670314952887573,-1.5914296263866181,-1.2571750340190375,0.6969235,69.69,1
"Elvina Lestari, S.E.",(0752) 616 0365,Depok,jamil80@example.com,-0.6740190535436982,7,1,3,0,0,0,0,4,1,0,0.8240320267658923,-0.5659814047396018,-0.1640410963977883,1.6707679037426684,-1.1343097429128588,0.8280102182533097,0.15192244474909203,-1.6727241265288517,-2.42808468774706,0.97881454,97.88,1
Mutia Natsir,+62-0626-089-4549,Samarinda,maryaticakrabirawa@example.com,1.2452835831823332,3,0,0,0,1,0,1,6,0,1,0.6312095790845117,2.3217607670720266,-0.1640410963977883,-0.3495609558373794,0.6481303924778625,0.722627398614096,0.8866094413960992,0.7165269982187789,0.3317189169026884,0.043959673,4.4,0
"Tgk. Sakti Pratama, S.I.Kom",(054) 718 8774,Sabang,suryatmicahya@example.net,1.9170395060364442,4,1,6,0,0,1,0,3,2,1,-0.0012480493104163898,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.7736061153399216,0.8452029376273967,0.003091142,0.31,0
Saka Nuraini,+62 (00) 517 4059,Surakarta,plaksita@example.net,-0.29015852619849186,7,1,3,0,1,0,1,4,3,1,-0.4331703321167088,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,1.5363209732053138,-0.2802463768079712,0.7707233316469347,0.8452029376273967,7.742071e-05,0.01,0
Dt. Caraka Utama,+62-042-544-6279,Serang,vmaulana@example.org,1.4372138468549362,0,1,6,0,1,0,0,1,2,1,-0.23649143548170062,0.5169219096897588,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,-0.22754556534591247,0.951434764629658,0.7764888990329086,0.8452029376273967,0.00026324083,0.03,0
Heru Halim,0847335902,Surabaya,gadingriyanti@example.com,0.5735276603282222,9,1,5,0,1,0,1,6,3,0,-0.2519172312962111,-0.5659814047396018,-0.1640410963977883,1.6707679037426684,-1.1979683191768131,-1.1794461165131294,-1.2310177842335115,-1.3129527216440735,-0.9402266762132159,0.0016458789,0.16,0
Mahdi Tampubolon,+62-040-675-0842,Pangkalpinang,suwarnogaiman@example.org,-0.1941933943621903,2,1,2,0,1,0,0,3,0,1,-0.16707535431640363,0.15595413821330528,-0.1640410963977883,-0.3495609558373794,0.8391061212697254,0.5913307708669056,-0.4747223465086509,0.770146774908337,0.8452029376273967,0.00030593202,0.03,0
Ilsa Hardiansyah,+62-0165-423-2416,Cirebon,kasim04@example.com,1.9170395060364442,5,0,5,0,1,1,0,9,2,1,2.065808589833983,-0.5659814047396018,-0.1640410963977883,-0.3495609558373794,-2.216505539400082,-2.0674259410139344,2.3127665525344074,-1.6594633215411116,-2.0696147110147245,0.8546751,85.47,1
